"id" "protocol_type" "flag" "src_bytes" "logged_in" "count" "srv_count" "serror_rate" "srv_serror_rate" "rerror_rate" "srv_rerror_rate" "diff_srv_rate" "dst_host_diff_srv_rate" "dst_host_same_src_port_rate" "dst_host_serror_rate" "dst_host_srv_serror_rate" "dst_host_rerror_rate" "out"
"22919" "tcp" "S0" 0 0 128 19 1 1 0 0 0.05 0.07 0 1 1 0 "neptune."
"22920" "tcp" "REJ" 0 0 246 16 0 0 1 1 0.07 0.08 0 0 0 1 "neptune."
"22921" "icmp" "SF" 1032 0 7 7 0 0 0 0 0 0.02 0.03 0 0 0 "smurf."
"22922" "tcp" "SF" 211 1 13 13 0 0 0 0 0 0 0 0 0 0 "normal."
"22923" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22924" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22925" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22926" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22927" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22928" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22929" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22930" "udp" "SF" 147 0 2 2 0 0 0 0 0 0.51 0.92 0 0 0 "normal."
"22931" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22932" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"22933" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22934" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22935" "tcp" "REJ" 0 0 211 7 0 0 1 1 0.07 0.07 0 0 0 1 "neptune."
"22936" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22937" "tcp" "SF" 356 1 3 5 0 0 0 0 0 0 0.03 0 0 0 "normal."
"22938" "icmp" "SF" 520 0 453 453 0 0 0 0 0 0 1 0 0 0 "smurf."
"22939" "tcp" "REJ" 0 0 129 7 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"22940" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22941" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22942" "tcp" "SF" 247 1 16 17 0 0 0 0 0 0 0 0 0 0 "normal."
"22943" "tcp" "S0" 0 0 256 10 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"22944" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22945" "tcp" "SF" 229 1 60 61 0 0 0 0 0 0 0 0 0 0 "normal."
"22946" "tcp" "S0" 0 0 262 14 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"22947" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22948" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22949" "tcp" "S0" 0 0 271 13 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"22950" "tcp" "SF" 216 1 19 20 0 0 0 0 0 0 0.02 0 0 0 "normal."
"22951" "tcp" "SF" 246 1 15 15 0 0 0 0 0 0 0 0 0 0 "normal."
"22952" "tcp" "SF" 232 1 1 2 0 0 0 0 0 0 0.01 0 0 0 "normal."
"22953" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22954" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22955" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22956" "icmp" "SF" 520 0 460 460 0 0 0 0 0 0 1 0 0 0 "smurf."
"22957" "tcp" "REJ" 0 0 127 7 0 0 1 1 0.06 0.06 0 0 0 1 "neptune."
"22958" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22959" "tcp" "S0" 0 0 139 10 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"22960" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22961" "tcp" "SF" 1340 1 1 2 0 0 0 0 0 0.05 0.01 0.02 0.01 0 "normal."
"22962" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22963" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22964" "tcp" "REJ" 0 0 261 16 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"22965" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22966" "tcp" "S0" 0 0 127 9 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"22967" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22968" "tcp" "S0" 0 0 143 18 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"22969" "tcp" "S0" 0 0 23 3 1 1 0 0 0.09 0.07 0.01 1 1 0 "neptune."
"22970" "udp" "SF" 46 0 3 5 0 0 0 0 0 0 0 0 0 0 "normal."
"22971" "tcp" "SF" 236 1 6 31 0 0 0 0 0 0 0 0 0 0 "normal."
"22972" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"22973" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22974" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22975" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22976" "icmp" "SF" 1032 0 508 508 0 0 0 0 0 0 1 0 0 0 "smurf."
"22977" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22978" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"22979" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22980" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22981" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22982" "tcp" "S0" 0 0 143 24 1 1 0 0 0.04 0.04 0 1 1 0 "neptune."
"22983" "tcp" "S0" 0 0 135 5 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"22984" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22985" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22986" "udp" "SF" 42 0 8 12 0 0 0 0 0 0.01 0.01 0 0 0 "normal."
"22987" "tcp" "SF" 1037 1 1 3 0 0 0 0 0 0.03 0.01 0 0 0.03 "normal."
"22988" "tcp" "SF" 1781 1 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"22989" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22990" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"22991" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22992" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22993" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22994" "tcp" "REJ" 0 0 147 18 0 0 1 1 0.05 0.06 0 0 0 1 "neptune."
"22995" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22996" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22997" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"22998" "icmp" "SF" 520 0 488 488 0 0 0 0 0 0 1 0 0 0 "smurf."
"22999" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23000" "tcp" "S0" 0 0 213 8 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23001" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23002" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23003" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23004" "udp" "SF" 105 0 1 1 0 0 0 0 0 0.01 0 0 0 0 "normal."
"23005" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23006" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23007" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23008" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23009" "icmp" "SF" 520 0 477 477 0 0 0 0 0 0 1 0 0 0 "smurf."
"23010" "tcp" "SF" 319 1 1 1 0 0 0 0 0 0 0.2 0 0 0 "normal."
"23011" "icmp" "SF" 520 0 451 451 0 0 0 0 0 0 1 0 0 0 "smurf."
"23012" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23013" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23014" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23015" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23016" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23017" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23018" "tcp" "SF" 332 1 1 1 0 0 0 0 0 0.04 0.01 0 0 0 "normal."
"23019" "tcp" "S0" 0 0 116 12 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23020" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23021" "tcp" "S0" 0 0 131 11 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23022" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23023" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"23024" "tcp" "S0" 0 0 240 5 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"23025" "tcp" "S0" 0 0 124 5 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23026" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23027" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23028" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23029" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23030" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23031" "tcp" "S0" 0 0 236 7 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"23032" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23033" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23034" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23035" "tcp" "S0" 0 0 138 18 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"23036" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23037" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23038" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23039" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23040" "tcp" "S0" 0 0 102 19 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23041" "tcp" "S0" 0 0 115 17 1 1 0 0 0.05 0.06 0 1 1 0 "neptune."
"23042" "tcp" "S0" 0 0 183 5 1 1 0 0 0.08 0.08 0 1 1 0 "neptune."
"23043" "tcp" "SF" 191 1 2 2 0 0 0 0 0 0 0 0 0 0 "normal."
"23044" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23045" "tcp" "S0" 0 0 252 1 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23046" "tcp" "S0" 0 0 246 9 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23047" "tcp" "SF" 4763 0 3 3 0 0 0 0 0 0.02 0.3 0 0 0 "normal."
"23048" "tcp" "S0" 0 0 211 4 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23049" "tcp" "S0" 0 0 208 20 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"23050" "tcp" "S0" 0 0 289 8 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"23051" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23052" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23053" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23054" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23055" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23056" "tcp" "SF" 316 1 20 20 0 0 0 0 0 0 0.01 0 0 0 "normal."
"23057" "tcp" "S0" 0 0 212 14 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"23058" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23059" "tcp" "SF" 206 1 19 19 0 0 0 0 0 0 0.05 0 0 0 "normal."
"23060" "tcp" "SF" 355 1 3 3 0 0 0 0 0 0 0.03 0 0 0 "normal."
"23061" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23062" "tcp" "SF" 332 1 9 10 0 0 0 0 0 0 0.01 0 0 0 "normal."
"23063" "icmp" "SF" 520 0 447 447 0 0 0 0 0 0 1 0 0 0 "smurf."
"23064" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23065" "tcp" "S0" 0 0 252 4 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23066" "tcp" "S0" 0 0 35 5 1 1 0 0 0.11 0.07 0 1 1 0 "neptune."
"23067" "tcp" "S0" 0 0 213 4 1 1 0 0 0.08 0.08 0 1 1 0 "neptune."
"23068" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23069" "tcp" "SF" 238 1 9 9 0 0 0 0 0 0 0.03 0 0 0 "normal."
"23070" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23071" "tcp" "S0" 0 0 254 15 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23072" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"23073" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23074" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23075" "icmp" "SF" 520 0 451 451 0 0 0 0 0 0 1 0 0 0 "smurf."
"23076" "tcp" "S0" 0 0 31 12 1 1 0 0 0.1 0.07 0 1 1 0 "neptune."
"23077" "tcp" "SF" 295 1 8 8 0 0 0 0 0 0 0.12 0 0 0 "normal."
"23078" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23079" "udp" "SF" 147 0 1 1 0 0 0 0 0 0.48 0.86 0 0 0 "normal."
"23080" "tcp" "S0" 0 0 126 4 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23081" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.05 0 0 1 "normal."
"23082" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23083" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23084" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23085" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23086" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23087" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23088" "tcp" "S0" 0 0 117 5 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23089" "tcp" "SF" 323 1 17 17 0 0 0 0 0 0 0.01 0 0 0 "normal."
"23090" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23091" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23092" "tcp" "SF" 147 1 1 1 0 0 0 0 0 0 0.01 0.01 0.01 0.01 "normal."
"23093" "tcp" "S0" 0 0 223 16 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"23094" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23095" "tcp" "SF" 250 1 10 10 0 0 0 0 0 0 0 0 0 0.01 "normal."
"23096" "tcp" "SF" 151 1 1 1 0 0 0 0 0 0.04 0.25 0 0 0 "normal."
"23097" "tcp" "S0" 0 0 296 25 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"23098" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23099" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23100" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23101" "tcp" "S0" 0 0 123 1 1 1 0 0 0.09 0.08 0 1 1 0 "neptune."
"23102" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23103" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23104" "tcp" "S0" 0 0 148 19 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23105" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23106" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23107" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23108" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23109" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"23110" "udp" "SF" 44 0 54 131 0 0 0 0 0 0.02 0.01 0 0 0 "normal."
"23111" "tcp" "SF" 320 1 2 2 0 0 0 0 0 0 0 0 0 0 "normal."
"23112" "icmp" "SF" 520 0 483 483 0 0 0 0 0 0 1 0 0 0 "smurf."
"23113" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23114" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23115" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23116" "tcp" "S0" 0 0 208 11 1 1 0 0 0.07 0.08 0 1 1 0 "neptune."
"23117" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23118" "tcp" "SF" 236 1 14 14 0 0 0 0 0 0 0.07 0 0 0 "normal."
"23119" "tcp" "SF" 305 1 3 3 0 0 0 0 0 0 0.03 0.03 0 0 "normal."
"23120" "tcp" "SF" 270 1 1 1 0 0 0 0 0 0 1 0 0 0 "normal."
"23121" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23122" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23123" "tcp" "S0" 0 0 170 11 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"23124" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23125" "tcp" "S0" 0 0 299 16 1 1 0 0 0.04 0.05 0 1 1 0 "neptune."
"23126" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23127" "tcp" "SF" 1239 1 1 1 0 0 0 0 0 0.03 0.01 0 0 0 "normal."
"23128" "tcp" "S0" 0 0 262 11 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23129" "tcp" "S0" 0 0 277 18 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23130" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23131" "tcp" "REJ" 0 0 157 12 0 0 1 1 0.08 0.07 0 0 0 1 "neptune."
"23132" "icmp" "SF" 30 0 1 1 0 0 0 0 0 0 1 0 0 0 "normal."
"23133" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23134" "tcp" "SF" 203 1 7 24 0 0 0 0 0 0 0.02 0 0 0 "normal."
"23135" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23136" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23137" "tcp" "SF" 240 1 8 9 0 0 0 0 0 0 0.01 0 0 0 "normal."
"23138" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23139" "tcp" "REJ" 0 0 1 1 0 0 1 1 0 0 0.01 0.01 0 0.3 "normal."
"23140" "tcp" "S0" 0 0 195 11 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"23141" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23142" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23143" "icmp" "SF" 520 0 479 479 0 0 0 0 0 0 1 0 0 0 "smurf."
"23144" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23145" "icmp" "SF" 1032 0 508 508 0 0 0 0 0 0 1 0 0 0 "smurf."
"23146" "tcp" "S0" 0 0 137 19 1 1 0 0 0.05 0.05 0 1 1 0 "neptune."
"23147" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23148" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23149" "tcp" "S0" 0 0 138 4 1 1 0 0 0.06 0.08 0 1 1 0 "neptune."
"23150" "tcp" "S0" 0 0 204 1 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"23151" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23152" "tcp" "SF" 1132 1 1 2 0 0 0 0 0 0.09 0.02 0 0 0 "normal."
"23153" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23154" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23155" "tcp" "S0" 0 0 247 3 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"23156" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23157" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23158" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23159" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23160" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23161" "icmp" "SF" 520 0 447 447 0 0 0 0 0 0 1 0 0 0 "smurf."
"23162" "tcp" "REJ" 0 0 215 7 0 0 1 1 0.07 0.08 0 0 0 1 "neptune."
"23163" "tcp" "SF" 293 1 3 24 0 0.08 0 0 0 0 0.01 0 0 0.01 "normal."
"23164" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23165" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23166" "tcp" "SF" 1227 1 1 1 0 0 0 0 0 0.04 0.01 0 0 0 "normal."
"23167" "tcp" "S0" 0 0 206 1 1 1 0 0 0.07 0.06 0 1 1 0 "neptune."
"23168" "tcp" "SF" 197 1 1 1 0 0 0 0 0 0 0.01 0 0 0 "normal."
"23169" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23170" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23171" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23172" "icmp" "SF" 1032 0 511 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23173" "icmp" "SF" 520 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23174" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23175" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23176" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23177" "tcp" "S0" 0 0 158 2 1 1 0 0 0.06 0.07 0 1 1 0 "neptune."
"23178" "icmp" "SF" 1032 0 509 509 0 0 0 0 0 0 1 0 0 0 "smurf."
"23179" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23180" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23181" "tcp" "S0" 0 0 109 18 1 1 0 0 0.06 0.06 0 1 1 0 "neptune."
"23182" "icmp" "SF" 520 0 445 445 0 0 0 0 0 0 1 0 0 0 "smurf."
"23183" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23184" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23185" "tcp" "REJ" 0 0 232 12 0 0 1 1 0.06 0.07 0 0 0 1 "neptune."
"23186" "icmp" "SF" 520 0 467 467 0 0 0 0 0 0 1 0 0 0 "smurf."
"23187" "icmp" "SF" 1032 0 510 510 0 0 0 0 0 0 1 0 0 0 "smurf."
"23188" "tcp" "S0" 0 0 243 19 1 1 0 0 0.07 0.07 0 1 1 0 "neptune."
"23189" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23190" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23191" "icmp" "SF" 1032 0 327 327 0 0 0 0 0 0 1 0 0 0 "smurf."
"23192" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23193" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23194" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23195" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
"23196" "icmp" "SF" 1032 0 511 511 0 0 0 0 0 0 1 0 0 0 "smurf."
